DURG_CLASS,REPORTING_PERIOD,YOA,CURRENCY_CODE,IW Total Premium Paid,Total Claims Paid,Total Claims Outstandings,Total Claims Incurred,Catastrophe Paid,Catastrophe Incurred,Large Loss Paid,Large Loss Incurred,Non-Cat Incurred
DURG_7,2020Q02,2006,CCY_2,3657832.667,-2357594.941,0,-2357594.941,0,0,0,0,-2357594.941
DURG_9,2019Q04,2009,CCY_2,60655238.6,-46390659.66,-680313.5371,-47070973.19,0,0,-4462615.698,-4462615.698,-47070973.19
DURG_3,2017Q01,2002,CCY_1,23878944.73,-16254946.31,-10553.31678,-16265499.63,0,0,0,0,-16265499.63
DURG_4,2004Q02,2002,CCY_1,39699886.98,-1037910.845,-521736.1598,-1559647.005,-245239.5323,-755184.6843,0,0,-804462.3205
DURG_6,2015Q01,2011,CCY_3,11579470.39,-7131589.001,-1152707.98,-8284296.981,-2589.15117,-2589.15117,-1472505.797,-1478606.664,-8281707.83
DURG_9,2018Q04,2007,CCY_2,48627108.81,-34633960.38,-97215.33096,-34731175.71,0,0,-3191424.783,-3191424.783,-34731175.71
DURG_5,2008Q02,2005,CCY_1,10168627.88,-3272246.793,-724000.1157,-3996246.909,0,0,-60339.54228,-226579.5187,-3996246.909
DURG_6,2016Q03,2004,CCY_3,23034514.39,-13406737.68,-218936.6378,-13625674.32,-63342.03519,-63342.03519,-4107891.43,-4107891.43,-13562332.29
DURG_7,2012Q04,2009,CCY_2,6524944.592,-5429374.216,-112336.3567,-5541710.573,0,0,0,0,-5541710.573
DURG_2,2020Q02,2005,CCY_1,4256395.424,-13532246.48,-2819.04744,-13535065.53,-13465791.69,-13468610.74,0,0,-66454.7901
DURG_9,2019Q04,2015,CCY_3,26192401.72,-22261323.65,-559970.7047,-22821294.36,-1929171.67,-1982539.85,0,0,-20838754.51
DURG_6,2013Q04,2002,CCY_1,87400266.62,-30518263.12,0,-30518263.12,-2462200.535,-2462200.535,0,0,-28056062.58
DURG_8,2019Q03,2000,CCY_3,121932.353,-16447.67697,0,-16447.67697,0,0,0,0,-16447.67697
DURG_6,2008Q01,2000,CCY_3,6376431.847,-3300160.639,-5400.31605,-3305560.955,-579778.6631,-579778.6631,0,0,-2725782.292
DURG_9,2008Q01,2000,CCY_1,1827971.998,-1558910.197,-25140.2052,-1584050.402,0,0,0,0,-1584050.402
DURG_9,2008Q01,2005,CCY_3,32399020.33,-23761502.65,-4639340.452,-28400843.11,-402227.7527,-469840.9741,-1146892.562,-1146892.562,-27931002.13
DURG_10,2019Q03,2014,CCY_2,272285.8977,-27835.54806,0,-27835.54806,0,0,0,0,-27835.54806
DURG_6,2013Q02,2007,CCY_2,8463005.631,-4659039.556,-41147.02185,-4700186.578,0,0,0,0,-4700186.578
DURG_8,2008Q01,2006,CCY_1,10863579.53,0,0,0,0,0,0,0,0
DURG_2,2010Q01,2004,CCY_3,1103858.418,-608644.457,-15515.82231,-624160.2794,-608644.5392,-624160.3615,0,0,0.08211
DURG_5,2021Q01,2007,CCY_3,10068159.36,-7819818.717,0,-7819818.717,0,0,-1173248.312,-1173248.312,-7819818.717
DURG_4,2010Q02,2005,CCY_1,88572280.1,-267001260.3,-10684017.93,-277685278.3,-266019961.5,-276703979.4,0,0,-981298.7918
DURG_10,2019Q01,2000,CCY_1,3577958.91,-4049774.5,0,-4049774.5,-3210053.254,-3210053.254,0,0,-839721.246
DURG_5,2016Q02,2000,CCY_3,3583682.106,-3195028.156,0,-3195028.156,-182103.9803,-182103.9803,0,0,-3012924.176
DURG_9,2006Q02,2006,CCY_3,2072613.207,-288999.353,-470531.4371,-759530.7901,0,0,0,0,-759530.7901
DURG_6,2018Q02,2013,CCY_2,6054850.812,-2122260.232,-85239.93936,-2207500.172,0,0,0,0,-2207500.172
DURG_4,2011Q03,2009,CCY_2,6515079.92,-2797078.499,-23524.97247,-2820603.471,0,0,0,0,-2820603.471
DURG_6,2011Q03,2007,CCY_3,15247655.35,-5192481.611,-1676832.239,-6869313.849,-310931.8255,-310932.4354,0,0,-6558381.414
DURG_6,2011Q03,2008,CCY_3,15442858.63,-6886312.825,-1046430.497,-7932743.321,0,-20527.62903,0,0,-7912215.692
DURG_2,2017Q03,2002,CCY_3,685882.2491,-144972.8999,0,-144972.8999,-144972.9585,-144972.9585,0,0,0.05865
DURG_5,2017Q03,2017,CCY_1,2660657.156,-399908.6965,-44963.14275,-444871.8392,0,0,0,0,-444871.8392
DURG_3,2004Q01,2001,CCY_1,10850475.08,-7731538.338,-569882.9653,-8301421.303,-191110.5089,-191110.5089,0,0,-8110310.794
DURG_10,2016Q01,2014,CCY_2,297240.0299,-25069.52022,-2164.22019,-27233.74041,0,0,0,0,-27233.74041
DURG_2,2019Q02,2015,CCY_3,826558.6024,0,0,0,0,0,0,0,0
DURG_8,2012Q02,2001,CCY_1,13679412.61,-2179424.018,-14875.42296,-2194299.441,-2179424.053,-2194299.476,0,0,0.03519
DURG_6,2015Q04,2000,CCY_1,30782624.59,-19360932.16,0,-19360932.16,-380348.1356,-380348.1356,0,0,-18980584.02
DURG_3,2019Q01,2007,CCY_1,28888813.58,-25491344.15,-82220.89542,-25573565.04,-2528.49534,-2528.49534,0,0,-25571036.55
DURG_9,2006Q01,2003,CCY_3,31626170.73,-20077037,-4531779.273,-24608816.27,-3314716.772,-3493792.476,-1507039.362,-1790942.312,-21115023.79
DURG_4,2018Q01,2012,CCY_1,136106304,-101141932.2,-9986349.588,-111128281.7,-88748811.65,-98713068.73,0,0,-12415213.02
DURG_7,2012Q02,2010,CCY_2,13271964.3,-8979456.241,-2343996.622,-11323452.86,0,0,0,0,-11323452.86
DURG_3,2018Q01,2011,CCY_1,21573736.05,-24428709.29,-5388.02301,-24434097.31,-879320.7289,-879320.7289,0,0,-23554776.58
DURG_9,2019Q01,2004,CCY_2,31306023.2,-16560193.19,-640.82163,-16560834.02,0,0,0,0,-16560834.02
DURG_2,2018Q01,2002,CCY_3,685882.2491,-144972.8999,0,-144972.8999,-144972.9585,-144972.9585,0,0,0.05865
DURG_10,2020Q04,2012,CCY_2,554321.6306,-137912.2375,-2602.3005,-140514.538,0,0,0,0,-140514.538
DURG_7,2018Q01,2004,CCY_2,3859810.505,-3358807.284,0,-3358807.284,0,0,0,0,-3358807.284
DURG_1,2015Q04,2015,CCY_1,50853251.94,-8731482.305,-11267789.63,-19999271.93,-1810909.317,-3750956.738,0,-3744802.5,-16248315.19
DURG_3,2009Q01,2000,CCY_1,9028141.582,-12064549.09,-43485.63195,-12108034.72,-17622.00246,-17622.00246,0,0,-12090412.72
DURG_6,2016Q03,2011,CCY_3,11597211.38,-7485086.076,-1331469.813,-8816555.889,-2589.15117,-2589.15117,-1496902.801,-1496902.801,-8813966.738
DURG_10,2018Q03,2015,CCY_1,6601664.035,-5239261.66,-124035.3074,-5363296.968,-2673168.855,-2694047.305,0,0,-2669249.663
DURG_8,2009Q01,2009,CCY_3,69374.80938,0,0,0,0,0,0,0,0
DURG_9,2014Q02,2000,CCY_3,5462091.063,-6987256.958,-36242.70885,-7023499.667,-175197.5557,-175197.5557,0,0,-6848302.112
DURG_6,2013Q04,2007,CCY_3,14971212.05,-6479921.309,-789742.754,-7269664.063,-853791.1346,-853791.7446,0,0,-6415872.319
DURG_10,2008Q01,2002,CCY_2,735450.1206,-267536.7608,0,-267536.7608,0,0,0,0,-267536.7608
DURG_5,2019Q03,2005,CCY_3,9627079.195,-5553795.276,0,-5553795.276,0,0,0,0,-5553795.276
DURG_9,2008Q01,2007,CCY_2,38740568.88,-3839138.128,-7732273.492,-11571411.62,0,0,0,0,-11571411.62
DURG_1,2012Q01,2010,CCY_1,86501685.01,-58230821.27,-29173792.95,-87404614.22,-3461914.031,-4853398.032,-5907631.958,-10103277.01,-82551216.18
DURG_3,2001Q03,2000,CCY_1,7652874.999,-8059664.713,-1795812.197,-9855476.91,-17760.66279,-17760.66279,0,0,-9837716.248
DURG_6,2009Q04,2001,CCY_2,2192156.557,-775466.8397,0,-775466.8397,0,0,0,0,-775466.8397
DURG_2,2013Q01,2002,CCY_1,859597.5316,-11619.16323,0,-11619.16323,-11619.16323,-11619.16323,0,0,0
DURG_4,2013Q01,2013,CCY_2,4548871.912,0,0,0,0,0,0,0,0
DURG_10,2012Q03,2008,CCY_3,1591572.581,-784149.7727,-121255.1801,-905404.9528,0,0,0,0,-905404.9528
DURG_4,2018Q02,2000,CCY_2,713385.9789,0,0,0,0,0,0,0,0
DURG_8,2020Q01,2015,CCY_1,6723526.864,-3409500.685,0,-3409500.685,-3409500.696,-3409500.696,0,0,0.01173
DURG_2,2002Q02,2000,CCY_1,404755.7084,-904.10148,-29.61825,-933.71973,0,0,0,0,-933.71973
DURG_5,2014Q01,2003,CCY_3,8929748.243,-5511736.845,-81332.57079,-5593069.416,-5309.78391,-5309.78391,0,0,-5587759.632
DURG_9,2015Q03,2002,CCY_1,7678330.882,-4193660.076,0,-4193660.076,-80837.15424,-80837.15424,0,0,-4112822.922
DURG_4,2007Q01,2006,CCY_2,5043786.618,0,0,0,0,0,0,0,0
DURG_3,2007Q01,2004,CCY_1,31020534.08,-24369148.57,-2170481.16,-26539629.73,-871939.0634,-879157.072,0,0,-25660472.66
DURG_7,2005Q03,2005,CCY_1,10952130.69,-3934862.118,-20977786.41,-24912648.53,-3109521.172,-23148379.1,0,0,-1764269.43
DURG_7,2016Q01,2006,CCY_1,28770264.38,-12880225.3,-886.3188,-12881111.62,-893797.5548,-893797.5548,0,0,-11987314.07
DURG_5,2019Q01,2018,CCY_3,9773238.549,-1646914.803,-2011199.091,-3658113.894,0,0,0,0,-3658113.894
DURG_7,2016Q04,2008,CCY_1,25895103.53,-21507671.59,-968.79243,-21508640.38,-6641322.25,-6641323.306,0,0,-14867317.07
DURG_8,2019Q04,2011,CCY_3,528090.6879,0,0,0,0,0,0,0,0
DURG_10,2016Q04,2008,CCY_3,1592329.635,-824207.5233,-46392.3846,-870599.9079,0,0,0,0,-870599.9079
DURG_9,2017Q01,2004,CCY_1,13101275.45,-30840858.13,-14280.36006,-30855138.49,-23907831.41,-23907831.41,-3271373.518,-3271373.518,-6947307.077
DURG_2,2009Q01,2009,CCY_1,2556971.757,0,0,0,0,0,0,0,0
DURG_9,2018Q03,2007,CCY_3,30685364.69,-29653825.74,-640794.9091,-30294620.65,-1249755.044,-1249755.466,-3400388.023,-3421789.373,-29044865.18
DURG_10,2020Q02,2008,CCY_1,13234609.31,-5403686.525,0,-5403686.525,-1309339.057,-1309339.057,0,0,-4094347.468
DURG_10,2007Q02,2003,CCY_1,8720984.483,-2008976.443,-165564.258,-2174540.701,-225284.034,-226317.447,0,0,-1948223.254
DURG_8,2019Q04,2015,CCY_1,6723526.864,-3409500.685,0,-3409500.685,-3409500.696,-3409500.696,0,0,0.01173
DURG_5,2020Q04,2005,CCY_1,9901032.23,-3709671.162,-28452.80412,-3738123.966,0,0,-238503.3569,-238503.3569,-3738123.966
DURG_4,2014Q02,2001,CCY_1,31795398.46,-37988692.7,0,-37988692.7,-37698132.44,-37698132.44,0,0,-290560.2641
DURG_9,2013Q04,2002,CCY_2,12097218.27,-11272204.84,-48764.1906,-11320969.04,0,0,0,0,-11320969.04
DURG_8,2013Q02,2001,CCY_3,225711.7802,-3824.64861,0,-3824.64861,0,0,0,0,-3824.64861
DURG_9,2008Q03,2001,CCY_2,6443665.017,-6211627.776,-180690.6209,-6392318.396,-67.89324,-67.89324,0,0,-6392250.503
DURG_2,2008Q01,2002,CCY_1,860021.1253,-11619.16323,0,-11619.16323,-11619.16323,-11619.16323,0,0,0
DURG_1,2019Q02,2000,CCY_1,11997047.41,-10474502.22,0,-10474502.22,-1502133.231,-1502133.231,0,0,-8972368.987
DURG_4,2009Q02,2009,CCY_1,105922128.4,-128003.6954,-1362637.244,-1490640.94,0,0,0,0,-1490640.94
DURG_6,2016Q02,2015,CCY_1,82302827.41,-9349057.339,-14729378.42,-24078435.76,-12979.04559,-1530691.089,-3945913.643,-7703237.59,-22547744.67
DURG_9,2018Q02,2002,CCY_2,12097218.27,-11273528.06,-53702.5206,-11327230.58,0,0,0,0,-11327230.58
DURG_7,2020Q01,2014,CCY_1,45197206.61,-25305588.87,-83201.4765,-25388790.35,-2597177.974,-2597177.974,0,0,-22791612.38
DURG_8,2004Q01,2003,CCY_3,517669.5213,0,0,0,0,0,0,0,0
DURG_3,2019Q04,2001,CCY_1,10717984.04,-8030121.957,0,-8030121.957,-191110.5089,-191110.5089,0,0,-7839011.448
DURG_5,2020Q04,2013,CCY_3,18403382.32,-15672715.49,-419907.326,-16092622.82,0,0,-234470.2662,-450938.5483,-16092622.82
DURG_2,2012Q02,2005,CCY_3,1358421.013,-495202.6535,-3162.54876,-498365.2022,-495202.9232,-498365.472,0,0,0.26979
DURG_1,2018Q04,2006,CCY_1,109603071.9,-55019087.21,-10902.46023,-55029989.67,-37760.50047,-37760.67642,-5609094.414,-5609094.414,-54992229
DURG_6,2012Q01,2000,CCY_3,6376472.21,-3261103.622,0,-3261103.622,-579778.6514,-579778.6514,0,0,-2681324.97
DURG_9,2014Q03,2012,CCY_3,33243072.57,-19919980.32,-7211699.623,-27131679.94,-523785.4377,-1508442.869,-3355743.549,-3679793.468,-25623237.08
DURG_5,2017Q04,2002,CCY_1,6973670.264,-1834303.817,-221523.1614,-2055826.978,0,0,0,0,-2055826.978
DURG_3,2011Q02,2005,CCY_1,32496857.17,-26473597.74,-235277.8884,-26708875.62,-698583.974,-698810.0463,0,0,-26010065.58
DURG_6,2011Q02,2006,CCY_1,113265994.7,-78393366.87,-2894985.478,-81288352.35,-4154576.302,-4154576.302,-34678864.9,-34727653.56,-77133776.05
DURG_3,2010Q02,2004,CCY_1,30882935.59,-25794233.29,-579747.2267,-26373980.51,-859212.9166,-859212.9166,0,0,-25514767.6
DURG_9,2013Q01,2011,CCY_1,19532549.81,-6288894.81,-3787046.746,-10075941.56,-600211.0914,-659886.3404,0,0,-9416055.216
DURG_9,2004Q03,2004,CCY_1,5062214.119,-3102512.368,-4781378.67,-7883891.038,-3184432.682,-6303483.236,0,0,-1580407.803
DURG_2,2014Q01,2005,CCY_3,1358490.83,-497401.4771,-1297.64298,-498699.1201,-497401.829,-498699.472,0,0,0.3519
DURG_4,2017Q03,2004,CCY_2,3532462.017,-275977.4812,0,-275977.4812,0,0,0,0,-275977.4812
DURG_8,2012Q04,2012,CCY_3,186566.4007,0,0,0,0,0,0,0,0
DURG_1,2019Q02,2010,CCY_1,84882557.49,-84882967.41,-85712.42376,-84968679.84,-7165914.02,-7245340.196,-10633062.07,-10633062.07,-77723339.64
DURG_5,2017Q01,2002,CCY_3,7358844.262,-3733805.695,-12352.92165,-3746158.617,-263.925,-263.925,0,0,-3745894.692
DURG_2,2018Q01,2000,CCY_3,281579.4125,-19122.38676,0,-19122.38676,0,0,0,0,-19122.38676
DURG_9,2010Q03,2000,CCY_3,5462192.246,-6988880.121,-71812.85469,-7060692.975,-175197.5557,-175197.5557,0,0,-6885495.42
DURG_3,2019Q01,2004,CCY_1,31028001.77,-25828762.91,0,-25828762.91,-859212.9166,-859212.9166,0,0,-24969549.99
DURG_10,2017Q01,2005,CCY_2,960419.1572,-481224.0594,0,-481224.0594,0,0,0,0,-481224.0594
DURG_6,2015Q04,2002,CCY_1,87393914.92,-30508201.01,0,-30508201.01,-2462200.535,-2462200.535,0,0,-28046000.47
DURG_1,2006Q01,2002,CCY_1,47222925.23,-22817862.45,-1679827.858,-24497690.31,-1324878.046,-1332049.944,0,0,-23165640.37
DURG_10,2009Q01,2009,CCY_3,193231.985,0,0,0,0,0,0,0,0
DURG_1,2015Q01,2010,CCY_1,84911634.11,-81098597.08,-8135816.577,-89234413.65,-7100932.67,-7105806.485,-10503956.48,-14536467.73,-82128607.17
DURG_7,2009Q01,2001,CCY_1,8693501.351,-5971654.216,-41373.98562,-6013028.201,-119855.4861,-119855.4861,0,0,-5893172.715
DURG_5,2018Q01,2017,CCY_1,8036829.746,-1589744.906,-407994.3966,-1997739.303,0,0,0,0,-1997739.303
DURG_3,2018Q04,2017,CCY_1,28015408.16,-20167406.96,-3626213.115,-23793620.07,-329410.3643,-351169.5143,0,0,-23442450.56
DURG_5,2013Q04,2004,CCY_3,8867534.645,-4865963.607,-46920,-4912883.607,-28999.57461,-28999.57461,0,0,-4883884.032
DURG_3,2013Q04,2005,CCY_1,32488071.95,-26428921.02,-73720.52805,-26502641.54,-698583.974,-698583.974,0,0,-25804057.57
DURG_9,2014Q03,2010,CCY_1,23617461.23,-29914753.53,-1665235.081,-31579988.61,-20108525.04,-20989739.45,0,0,-10590249.15
DURG_5,2013Q03,2010,CCY_3,14263837.03,-10039340.13,-1011872.204,-11051212.34,0,0,0,0,-11051212.34
DURG_9,2014Q02,2002,CCY_3,21924506.57,-15338635.98,-116169.9083,-15454805.89,-40899.35463,-40899.35463,-1997589.065,-1997589.065,-15413906.53
DURG_4,2002Q04,2000,CCY_1,18152616.74,-1518342.484,-244921.9777,-1763264.462,-1348950,-1536967.648,0,0,-226296.8139
DURG_9,2011Q01,2004,CCY_2,31281964.66,-15845724.56,-615887.5913,-16461612.15,0,0,0,0,-16461612.15
DURG_2,2004Q04,2003,CCY_3,536086.5479,0,0,0,0,0,0,0,0
DURG_7,2014Q04,2003,CCY_2,4085542.965,-2291195.024,-4987.37313,-2296182.397,0,0,0,0,-2296182.397
DURG_7,2020Q01,2010,CCY_1,28725326.52,-18364486.5,-82937.49285,-18447423.99,-621946.7111,-621946.7111,0,0,-17825477.28
DURG_1,2007Q03,2005,CCY_1,89697087.9,-119764450.7,-25395728.33,-145160179.1,-86725515.5,-101822823.8,-2675627.967,-4787027.967,-43337355.19
DURG_10,2007Q03,2004,CCY_3,2102039.871,-1278430.331,-75010.61691,-1353440.948,-290273.6533,-294745.4929,0,0,-1058695.455
DURG_2,2015Q03,2001,CCY_3,403746.3654,-142353.7551,0,-142353.7551,-142353.7786,-142353.7786,0,0,0.02346
DURG_9,2003Q03,2002,CCY_3,17012842.31,-5602147.392,-7979075.625,-13581223.02,-57235.19778,-132616.0487,-958096.4882,-2521048.749,-13448606.97
DURG_7,2017Q02,2002,CCY_1,17890145.69,-11405739.57,-9923.39232,-11415662.97,-767500.3515,-767500.3515,0,0,-10648162.62
DURG_8,2016Q01,2000,CCY_3,121932.353,-16447.67697,0,-16447.67697,0,0,0,0,-16447.67697
DURG_10,2005Q03,2003,CCY_3,2345204.87,-629752.4278,-286139.6611,-915892.0889,0,0,0,0,-915892.0889
DURG_5,2007Q04,2005,CCY_1,10082236.63,-2813190.1,-1072524.609,-3885714.708,0,0,-37596.37431,-222801.3443,-3885714.708
DURG_10,2009Q03,2003,CCY_1,8691937.742,-2026160.401,-132668.775,-2158829.176,-225284.034,-225284.034,0,0,-1933545.142
DURG_7,2018Q03,2014,CCY_2,9693564.201,-6889144.81,-87998.17848,-6977142.989,0,0,0,0,-6977142.989
DURG_4,2010Q03,2010,CCY_2,6458911.624,0,-2946486.641,-2946486.641,0,0,0,0,-2946486.641
DURG_6,2008Q04,2001,CCY_1,54264871.25,-27059398.07,-168314.5559,-27227712.62,-3377084.478,-3426174.528,-8921307.616,-8921307.616,-23801538.09
DURG_8,2012Q01,2008,CCY_3,586755.2331,-359.67699,0,-359.67699,0,0,0,0,-359.67699
DURG_6,2010Q01,2008,CCY_1,88380828.7,-42853153.36,-27662624.14,-70515777.51,-7725456.884,-17061742.46,-16102263.61,-21595068.61,-53454035.05
DURG_5,2010Q01,2002,CCY_1,6971137.862,-1733041.343,-144582.2792,-1877623.622,0,0,0,0,-1877623.622
DURG_8,2010Q01,2009,CCY_3,800719.8171,0,0,0,0,0,0,0,0
DURG_2,2021Q01,2019,CCY_1,2398033.013,-54982.31052,-73340.56989,-128322.8804,-54982.34571,-73272.70011,0,0,-55050.1803
DURG_10,2002Q04,2002,CCY_1,3486851.601,-3961.79577,-15344.27106,-19306.06683,0,0,0,0,-19306.06683
DURG_6,2013Q01,2008,CCY_1,88902219.18,-61577981.96,-3897550.548,-65475532.5,-8726687.151,-9816919.462,-19949002.04,-20902064.54,-55658613.04
DURG_2,2020Q01,2013,CCY_3,936613.2629,-428704.7673,-3905.2689,-432610.0362,0,0,0,0,-432610.0362
DURG_7,2014Q04,2008,CCY_2,5223344.297,-5026419.309,-1725.00207,-5028144.311,0,0,0,0,-5028144.311
DURG_4,2006Q03,2000,CCY_2,713385.9789,0,0,0,0,0,0,0,0
DURG_1,2004Q01,2002,CCY_1,49497955.61,-17126560.84,-6006329.409,-23132890.25,-787798.9054,-1180633.438,0,0,-21952256.81
DURG_4,2019Q02,2019,CCY_1,26090986.5,0,0,0,0,0,0,0,0
DURG_2,2015Q04,2006,CCY_3,1255843.934,-37866.58659,-257.89578,-38124.48237,-37866.72735,-38124.62313,0,0,0.14076
DURG_10,2019Q04,2017,CCY_1,8101426.762,-6884549.688,-778584.8965,-7663134.585,-2483695.491,-2494716.647,0,0,-5168417.938
DURG_5,2020Q02,2003,CCY_3,8929075.867,-5584597.107,-58081.43517,-5642678.542,-5309.78391,-5309.78391,0,0,-5637368.758
DURG_9,2019Q04,2011,CCY_2,73540278.95,-59847357.81,-1432163.3,-61279521.11,0,0,-7887325.406,-8377337.945,-61279521.11
DURG_9,2018Q03,2015,CCY_3,26291902.12,-21890241.63,-1637401.058,-23527642.69,-1742911.68,-1943513.308,0,0,-21584129.38
DURG_9,2020Q02,2012,CCY_1,19927360.43,-6516612.644,-64926.87549,-6581539.519,-1892202.569,-1892202.569,0,0,-4689336.95
DURG_7,2019Q02,2004,CCY_2,3859810.505,-3358807.284,0,-3358807.284,0,0,0,0,-3358807.284
DURG_8,2013Q04,2003,CCY_3,548279.8243,-38.75592,0,-38.75592,0,0,0,0,-38.75592
DURG_10,2008Q04,2003,CCY_2,981486.4835,-358325.1544,-75483.86376,-433809.0182,-128.68983,-128.68983,0,0,-433680.3284
DURG_6,2019Q03,2013,CCY_1,119048462.7,-76339770.48,-3854662.243,-80194432.73,-15427102.56,-15427102.56,-20271090.56,-22624398.59,-64767330.16
DURG_6,2012Q01,2002,CCY_3,24555848.08,-6775691.312,-103784.8582,-6879476.17,-734640.0585,-734640.0585,-1234168.454,-1234168.454,-6144836.112
DURG_10,2010Q01,2001,CCY_2,331052.7754,-214508.0701,0,-214508.0701,0,0,0,0,-214508.0701
DURG_6,2010Q01,2005,CCY_2,7221320.158,-664862.4644,-6121.60548,-670984.0699,0,0,0,0,-670984.0699
DURG_4,2009Q02,2003,CCY_1,40091629.32,-5186540.859,-16738.41675,-5203279.275,-4917431.938,-4923023.089,0,0,-280256.1863
DURG_4,2013Q03,2003,CCY_2,3257037.241,-290260.762,0,-290260.762,0,0,0,0,-290260.762
DURG_3,2009Q02,2001,CCY_1,10733797.76,-8085947.385,-122635.1676,-8208582.553,-191110.5089,-191110.5089,0,0,-8017472.044
DURG_9,2010Q02,2003,CCY_2,32223251.16,-16645587.93,-716243.923,-17361831.86,0,0,0,0,-17361831.86
DURG_5,2016Q02,2016,CCY_1,1166789.434,-99547.20804,-69561.19908,-169108.4071,0,0,0,0,-169108.4071
DURG_9,2011Q04,2010,CCY_3,18217697.5,-18412081.52,-19027046.66,-37439128.18,-9624135.645,-21102225.12,0,-836383.4979,-16336903.06
DURG_3,2016Q02,2012,CCY_1,23587530.87,-20015122.44,-500262.3538,-20515384.8,-311520.5659,-311520.5659,0,0,-20203864.23
DURG_8,2014Q04,2006,CCY_1,10534680.81,0,0,0,0,0,0,0,0
DURG_10,2004Q03,2001,CCY_1,5105959.747,-4250132.812,-43461.83178,-4293594.644,-2841605.368,-2839377.407,0,0,-1454217.237
DURG_6,2007Q03,2000,CCY_2,700275.3931,-393978.1844,-647.27313,-394625.4576,0,0,0,0,-394625.4576
DURG_6,2003Q03,2001,CCY_1,54685969.22,-14563221.22,-14674789.49,-29238010.71,-2821726.138,-4313417.394,-1507506.756,-8868543.566,-24924593.31
DURG_9,2015Q03,2004,CCY_2,31306023.2,-16558832.67,-80135.38353,-16638968.05,0,0,0,0,-16638968.05
DURG_6,2014Q01,2005,CCY_1,84631898.21,-129857564.1,-246570.0193,-130104134,-53037530.17,-53089180.65,-40801298.35,-40801298.35,-77014953.43
DURG_3,2017Q03,2005,CCY_1,32489520.03,-26413946.72,-9311.42649,-26423258.15,-698583.974,-698583.974,0,0,-25724674.17
DURG_1,2009Q03,2006,CCY_1,109630258.7,-51561062.03,-5190070.216,-56751132.25,-37606.45038,-37928.90808,-4351149.942,-4762028.382,-56713203.34
DURG_9,2018Q01,2012,CCY_2,76909018.21,-70933864.27,-1885826.904,-72819691.17,-3106687.943,-3151955.538,-5017028.564,-5017028.564,-69667735.63
DURG_8,2003Q04,2000,CCY_3,117801.0704,-4763.10726,-1154.92407,-5918.03133,0,0,0,0,-5918.03133
DURG_1,2020Q03,2001,CCY_1,27075914.44,-19118911.09,0,-19118911.09,-540996.5148,-540996.5148,0,0,-18577914.58
DURG_2,2019Q04,2010,CCY_3,3009685.582,-3626792.26,-42165.92484,-3668958.185,-3626793.468,-3668959.393,0,0,1.20819
DURG_2,2015Q01,2015,CCY_3,596734.4485,0,0,0,0,0,0,0,0
DURG_10,2018Q01,2000,CCY_3,1210401.68,-789110.2138,0,-789110.2138,0,0,0,0,-789110.2138
DURG_10,2018Q04,2015,CCY_1,6601162.871,-5245259.033,-76886.12661,-5322145.16,-2673168.855,-2694047.305,0,0,-2628097.855
DURG_8,2006Q01,2002,CCY_3,154915.2244,0,0,0,0,0,0,0,0
DURG_9,2012Q02,2010,CCY_1,23202633.84,-17954466.66,-15138815.05,-33093281.71,-11027062.94,-20562114.57,0,0,-12531167.14
DURG_6,2009Q03,2007,CCY_2,8551528.023,-4156379.215,-735748.567,-4892127.782,0,0,0,0,-4892127.782
DURG_6,2010Q03,2001,CCY_2,2192156.557,-775466.8397,0,-775466.8397,0,0,0,0,-775466.8397
DURG_10,2010Q03,2007,CCY_3,1816367.58,-580995.0641,-116612.188,-697607.2521,-24503.66502,-24503.66502,0,0,-673103.5871
DURG_10,2013Q04,2011,CCY_2,582602.0272,-224435.826,-132883.0587,-357318.8846,0,0,0,0,-357318.8846
DURG_7,2009Q04,2002,CCY_1,17899860.46,-11364158.57,-93229.4535,-11457388.02,-767500.3515,-767500.3515,0,0,-10689887.67
DURG_6,2009Q04,2007,CCY_3,15244247.48,-3767091.658,-3076533.245,-6843624.903,-310931.8255,-842433.7264,0,0,-6001191.177
DURG_4,2017Q04,2009,CCY_1,147924473.8,-5479592.246,0,-5479592.246,0,0,0,0,-5479592.246
DURG_2,2021Q01,2009,CCY_1,2877116.23,-94237.14261,0,-94237.14261,-94237.18953,-94237.18953,0,0,0.04692
DURG_9,2017Q04,2015,CCY_1,16992758.61,-3036060.909,-945159.4477,-3981220.357,-9562.19043,-9562.19043,0,0,-3971658.166
DURG_10,2013Q03,2007,CCY_1,12862749.22,-5842333.394,-34829.889,-5877163.283,-2832795,-2832795,0,0,-3044368.283
DURG_8,2011Q04,2001,CCY_3,225711.7802,-3824.64861,0,-3824.64861,0,0,0,0,-3824.64861
DURG_8,2013Q01,2001,CCY_3,225711.7802,-3824.64861,0,-3824.64861,0,0,0,0,-3824.64861
DURG_2,2011Q04,2001,CCY_1,794959.261,-2119019.749,-1190761.05,-3309780.799,-2119020.031,-3309781.081,0,0,0.28152
DURG_6,2012Q03,2010,CCY_1,70594644.5,-31055061.21,-12086924.25,-43141985.46,-11483935.87,-13690730.89,-4364185.655,-6449536.046,-29451254.56
DURG_2,2018Q02,2000,CCY_1,403930.6789,-946.70484,-439875,-440821.7048,0,-439875,0,0,-946.70484
